Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
4/14/14,walking,walking,2014-04-14T07:39:07-04:00,2014-04-14T07:40:07-04:00,60,0.025,81,3
4/14/14,walking,walking,2014-04-14T08:34:52-04:00,2014-04-14T08:36:22-04:00,90,0.041,132,4
4/14/14,walking,walking,2014-04-14T09:13:07-04:00,2014-04-14T09:13:37-04:00,30,0.009,30,1
4/14/14,walking,walking,2014-04-14T10:10:20-04:00,2014-04-14T10:10:50-04:00,30,0.009,20,1
4/14/14,walking,walking,2014-04-14T11:31:43-04:00,2014-04-14T11:32:13-04:00,30,0.019,61,2
4/14/14,transport,transport,2014-04-14T11:32:49-04:00,2014-04-14T11:55:15-04:00,1346,4.050,0,0
4/14/14,walking,walking,2014-04-14T11:56:14-04:00,2014-04-14T11:56:44-04:00,30,0.019,61,2
4/14/14,walking,walking,2014-04-14T12:01:45-04:00,2014-04-14T12:02:15-04:00,30,0.016,51,2
4/14/14,walking,walking,2014-04-14T12:22:15-04:00,2014-04-14T12:37:28-04:00,913,0.639,958,67
4/14/14,walking,walking,2014-04-14T13:52:09-04:00,2014-04-14T13:58:59-04:00,410,0.199,375,21
4/14/14,walking,walking,2014-04-14T15:01:43-04:00,2014-04-14T15:03:13-04:00,90,0.044,142,5
4/14/14,walking,walking,2014-04-14T16:01:50-04:00,2014-04-14T16:03:34-04:00,104,0.048,157,5
4/14/14,walking,walking,2014-04-14T17:23:19-04:00,2014-04-14T17:25:58-04:00,159,0.120,161,13
4/14/14,walking,walking,2014-04-14T18:15:44-04:00,2014-04-14T18:49:30-04:00,2026,1.579,3652,165
4/14/14,walking,walking,2014-04-14T19:03:53-04:00,2014-04-14T19:06:23-04:00,150,0.113,243,12
4/14/14,transport,transport,2014-04-14T19:17:39-04:00,2014-04-14T19:36:51-04:00,1152,1.988,0,0
4/14/14,walking,walking,2014-04-14T19:36:51-04:00,2014-04-14T19:43:57-04:00,426,0.278,770,29
4/14/14,walking,walking,2014-04-14T22:13:05-04:00,2014-04-14T22:14:35-04:00,90,0.047,152,5
