Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
12/9/13,walking,walking,2013-12-09T07:32:05-05:00,2013-12-09T07:32:35-05:00,30,0.019,61,2
12/9/13,walking,walking,2013-12-09T07:57:15-05:00,2013-12-09T08:07:51-05:00,636,0.559,1146,59
12/9/13,transport,transport,2013-12-09T08:07:51-05:00,2013-12-09T08:19:52-05:00,721,1.969,0,0
12/9/13,walking,walking,2013-12-09T08:19:52-05:00,2013-12-09T08:26:23-05:00,391,0.475,649,50
12/9/13,walking,walking,2013-12-09T08:26:22-05:00,2013-12-09T08:26:52-05:00,30,0.009,30,1
12/9/13,walking,walking,2013-12-09T09:04:34-05:00,2013-12-09T09:05:34-05:00,60,0.032,101,3
12/9/13,walking,walking,2013-12-09T10:04:16-05:00,2013-12-09T10:04:46-05:00,30,0.016,51,2
12/9/13,walking,walking,2013-12-09T10:14:21-05:00,2013-12-09T10:22:24-05:00,483,0.338,704,35
12/9/13,transport,transport,2013-12-09T10:22:25-05:00,2013-12-09T10:32:55-05:00,630,2.056,0,0
12/9/13,walking,walking,2013-12-09T10:32:55-05:00,2013-12-09T10:40:04-05:00,429,0.312,757,33
12/9/13,walking,walking,2013-12-09T10:54:54-05:00,2013-12-09T10:55:24-05:00,30,0.016,51,2
12/9/13,walking,walking,2013-12-09T11:03:54-05:00,2013-12-09T11:05:54-05:00,120,0.089,192,9
12/9/13,walking,walking,2013-12-09T11:40:59-05:00,2013-12-09T11:57:42-05:00,1003,0.876,1724,92
12/9/13,walking,walking,2013-12-09T15:59:50-05:00,2013-12-09T16:04:37-05:00,287,0.332,603,35
12/9/13,walking,walking,2013-12-09T16:04:36-05:00,2013-12-09T16:05:07-05:00,31,0.016,51,2
12/9/13,walking,walking,2013-12-09T17:05:33-05:00,2013-12-09T17:07:03-05:00,90,0.047,152,5
12/9/13,walking,walking,2013-12-09T17:23:03-05:00,2013-12-09T17:37:51-05:00,888,0.890,1686,93
12/9/13,walking,walking,2013-12-09T18:30:50-05:00,2013-12-09T18:31:20-05:00,30,0.012,41,1
12/9/13,walking,walking,2013-12-09T19:20:35-05:00,2013-12-09T19:23:07-05:00,152,0.119,256,12
12/9/13,transport,transport,2013-12-09T19:25:07-05:00,2013-12-09T19:28:38-05:00,211,0.697,0,0
12/9/13,walking,walking,2013-12-09T19:28:37-05:00,2013-12-09T19:32:08-05:00,211,0.175,296,18
12/9/13,walking,walking,2013-12-09T19:35:07-05:00,2013-12-09T19:46:09-05:00,662,0.675,1259,71
12/9/13,walking,walking,2013-12-09T19:50:08-05:00,2013-12-09T19:50:38-05:00,30,0.012,41,1
12/9/13,transport,transport,2013-12-09T21:38:23-05:00,2013-12-09T21:55:52-05:00,1049,4.359,0,0
12/9/13,walking,walking,2013-12-09T21:56:21-05:00,2013-12-09T21:57:29-05:00,68,0.032,103,3
12/9/13,walking,walking,2013-12-09T22:00:00-05:00,2013-12-09T22:00:22-05:00,22,0.009,29,1
12/9/13,walking,walking,2013-12-09T23:21:06-05:00,2013-12-09T23:23:06-05:00,120,0.071,152,7
