Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
7/25/14,Laura's Home,2014-07-25T00:00:00-05:00,2014-07-25T08:24:53-05:00,30293,38.9219057145,-77.0772744833,Home,
7/25/14,"NTN24-Washington, DC",2014-07-25T09:05:02-05:00,2014-07-25T09:51:22-05:00,2780,38.900182458396,-77.03193625222163,Office,http://foursquare.com/venue/4ec5b5509a52756c53a0be9c
7/25/14,National Association of Manufacturers,2014-07-25T10:00:00-05:00,2014-07-25T10:25:20-05:00,1520,38.8988141904,-77.0259120873,Work,
7/25/14,"NTN24-Washington, DC",2014-07-25T10:39:55-05:00,2014-07-25T12:20:43-05:00,6048,38.900182458396,-77.03193625222163,Office,http://foursquare.com/venue/4ec5b5509a52756c53a0be9c
7/25/14,Devon & Blakely,2014-07-25T12:30:24-05:00,2014-07-25T12:35:16-05:00,292,38.89737016433251,-77.03063175546983,Sandwich Place,http://foursquare.com/venue/4b0180caf964a520ef4222e3
7/25/14,The Willard Intercontinental,2014-07-25T12:39:57-05:00,2014-07-25T13:20:45-05:00,2448,38.89644436007552,-77.03223426028174,Hotel,http://foursquare.com/venue/4aa978f7f964a520d75320e3
7/25/14,"NTN24-Washington, DC",2014-07-25T13:31:03-05:00,2014-07-25T17:12:53-05:00,13310,38.900182458396,-77.03193625222163,Office,http://foursquare.com/venue/4ec5b5509a52756c53a0be9c
7/25/14,Oyamel Cocina Mexicana,2014-07-25T17:36:36-05:00,2014-07-25T19:34:54-05:00,7098,38.89490326931664,-77.0217776298523,Mexican Restaurant,http://foursquare.com/venue/4a667bf9f964a520a4c81fe3
7/25/14,Sequoia,2014-07-25T20:02:30-05:00,2014-07-25T22:56:11-05:00,10421,38.90101955850752,-77.0595645904541,American Restaurant,http://foursquare.com/venue/4b1a9856f964a52010ed23e3
7/25/14,Laura's Home,2014-07-25T23:03:37-05:00,2014-07-26T00:00:00-05:00,3383,38.9219057145,-77.0772744833,Home,
