Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
6/22/14,John F. Kennedy International Airport (JFK),2014-06-22T00:19:30-04:00,2014-06-22T00:29:30-04:00,600,40.64508935597635,-73.7845230102539,Airport,http://foursquare.com/venue/43a52546f964a520532c1fe3
6/22/14,Aeropuerto Internacional Rafael Nuñez (CTG),2014-06-22T14:32:01-04:00,2014-06-22T14:57:34-04:00,1533,10.44568996730285,-75.51637172698975,Airport,http://foursquare.com/venue/4bb28fbf42959c74d307212c
6/22/14,Hotel Caribe,2014-06-22T15:17:12-04:00,2014-06-22T15:29:33-04:00,741,10.39778326142664,-75.56099212456311,Hotel,http://foursquare.com/venue/4c5bf64c2815c92804a3b067
6/22/14,Sofitel Santa Clara,2014-06-22T15:44:07-04:00,2014-06-22T17:44:04-04:00,7197,10.42821148511264,-75.54786086082458,Hotel,http://foursquare.com/venue/4b51bb54f964a520cb5327e3
6/22/14,Place in San Diego,2014-06-22T17:46:41-04:00,2014-06-22T17:51:32-04:00,291,10.4267410172,-75.5483003092,,
6/22/14,Sofitel Santa Clara,2014-06-22T17:55:44-04:00,2014-06-22T18:49:14-04:00,3210,10.42821148511264,-75.54786086082458,Hotel,http://foursquare.com/venue/4b51bb54f964a520cb5327e3
6/22/14,Café del Mar,2014-06-22T19:03:51-04:00,2014-06-22T20:00:42-04:00,3411,10.42441054513274,-75.5540900658858,Lounge,http://foursquare.com/venue/4b5239cbf964a520057127e3
6/22/14,Krioyo,2014-06-22T20:10:20-04:00,2014-06-22T20:58:55-04:00,2915,10.42509874101677,-75.5515730381012,Seafood Restaurant,http://foursquare.com/venue/4d598441ee346a316dc03051
6/22/14,Place in Parque de Bolivar,2014-06-22T21:05:10-04:00,2014-06-22T21:13:41-04:00,511,10.4231526711,-75.551053018,,
6/22/14,Hotel Caribe,2014-06-22T21:50:52-04:00,2014-06-22T22:54:46-04:00,3834,10.39778326142664,-75.56099212456311,Hotel,http://foursquare.com/venue/4c5bf64c2815c92804a3b067
