Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
10/15/14,Home,2014-10-15T00:00:00-04:00,2014-10-15T07:38:55-04:00,27535,42.3754311174,-71.1114458017,Home,
10/15/14,Batten Hall,2014-10-15T08:07:25-04:00,2014-10-15T08:59:14-04:00,3109,42.3640615623146,-71.12383604049683,College Academic Building,http://foursquare.com/venue/4f8c1d88e4b002b90db5dda7
10/15/14,Aldrich Hall,2014-10-15T09:05:59-04:00,2014-10-15T12:19:10-04:00,11591,42.36578780710847,-71.12210915179602,College Academic Building,http://foursquare.com/venue/4ac64359f964a5206eb320e3
10/15/14,Home,2014-10-15T12:45:22-04:00,2014-10-15T14:14:13-04:00,5331,42.3754311174,-71.1114458017,Home,
10/15/14,Harvard Alumni Association,2014-10-15T14:29:25-04:00,2014-10-15T15:05:42-04:00,2177,42.37317592010315,-71.12325225275964,University,http://foursquare.com/venue/4b5dc68df964a520026b29e3
10/15/14,Home,2014-10-15T15:20:19-04:00,2014-10-15T15:37:53-04:00,1054,42.3754311174,-71.1114458017,Home,
10/15/14,Broadway Marketplace,2014-10-15T15:42:02-04:00,2014-10-15T15:49:59-04:00,477,42.37405171427381,-71.11300484548056,Grocery Store,http://foursquare.com/venue/4a661612f964a520ffc71fe3
10/15/14,Home,2014-10-15T15:53:05-04:00,2014-10-15T19:24:05-04:00,12660,42.3754311174,-71.1114458017,Home,
10/15/14,Orinoco,2014-10-15T19:38:12-04:00,2014-10-15T20:58:15-04:00,4803,42.37190996862827,-71.12049603929978,Arepa Restaurant,http://foursquare.com/venue/4f106cace4b072565b8bd1b6
10/15/14,Home,2014-10-15T21:24:22-04:00,2014-10-16T00:00:00-04:00,9338,42.3754311174,-71.1114458017,Home,
