Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
7/17/14,Laura's Home,2014-07-17T00:00:00-05:00,2014-07-17T08:17:52-05:00,29872,38.9219057145,-77.0772744833,Home,
7/17/14,NTN24,2014-07-17T09:01:06-05:00,2014-07-17T09:07:27-05:00,381,38.901567,-77.032106,Office,http://foursquare.com/venue/4ec5b4b38b81dcfdc16568d3
7/17/14,Starbucks,2014-07-17T09:09:58-05:00,2014-07-17T11:20:00-05:00,7802,38.89947134437488,-77.03195312062199,Coffee Shop,http://foursquare.com/venue/4af5b4c8f964a520a6fb21e3
7/17/14,Noodles On 11,2014-07-17T11:36:16-05:00,2014-07-17T12:33:41-05:00,3445,38.900784,-77.0268,Ramen / Noodle House,http://foursquare.com/venue/4d26254337a1b60cfd0a9db8
7/17/14,NTN24,2014-07-17T12:41:56-05:00,2014-07-17T12:51:18-05:00,562,38.901567,-77.032106,Office,http://foursquare.com/venue/4ec5b4b38b81dcfdc16568d3
7/17/14,Hamilton Crowne Plaza,2014-07-17T13:05:45-05:00,2014-07-17T14:38:07-05:00,5542,38.9028898270868,-77.03171253204346,Hotel,http://foursquare.com/venue/4ad0e522f964a520d9da20e3
7/17/14,Starbucks,2014-07-17T14:44:47-05:00,2014-07-17T18:03:44-05:00,11937,38.89947134437488,-77.03195312062199,Coffee Shop,http://foursquare.com/venue/4af5b4c8f964a520a6fb21e3
7/17/14,A-1 Wines & Liquors,2014-07-17T18:09:59-05:00,2014-07-17T18:17:50-05:00,471,38.90220518091243,-77.03282833099365,Liquor Store,http://foursquare.com/venue/4b7b1b41f964a520b7512fe3
7/17/14,"NTN24-Washington, DC",2014-07-17T18:21:51-05:00,2014-07-17T23:44:29-05:00,19358,38.900182458396,-77.03193625222163,Office,http://foursquare.com/venue/4ec5b5509a52756c53a0be9c
7/17/14,Laura's Home,2014-07-17T23:58:38-05:00,2014-07-18T00:00:00-05:00,82,38.9219057145,-77.0772744833,Home,
